text,age_label
"Doors, Kraftwerk, Nirvana, Franz Ferdinand, Duran Duran, Tubeway Army, U2, Beatles, Herman Brood, Greenday, Sex Pistols .... [SEP] RT : My story: Augmented reality in prentenboeken.  #nomc [SEP] RT : Excuse me, where is the Drinkify for books?!   #goeievraag [SEP] #wvmw #bibliotheekbreda ""Internet of Things"" Apparaten hebben contact met elkaar. [SEP] Just used  to put my Twitter followers on my Twitter background. Check it out!",50-XX
Digital Nativity – Telegraph Blogs [SEP] Just joined a twibe. Visit  to join [SEP] #tegenlicht straks cursus crisis overleven [SEP] End of story: Two libraries disappearing every week under Tory-led Coalition cuts  via [SEP] Is that a question?,50-XX
"Ah, there is the discussion! :) [SEP] The day after #LibCampNL12  via [SEP] What s the problem? [SEP] Pay us for library ebook loans, say authors  via  Ondertussen in Engeland... [SEP] Pay us for library ebook loans, say authors  via",50-XX
"Why I Love This   Tip! [SEP] Een aardig dilemma: What's worse library behavior: watching porn or stabbing someone?  via [SEP] give you hope in return??? [SEP] this is my heart a wooden heart, the ladies before you have already hold it #top2000 Nou ja, .. [SEP] RT : Librarian and Designer Pop Up a May Day Library on the Street  Warempel een verrassingsbibliotheek!",50-XX
"RT : Open Access Movement Finds New Ally in University of California, San Francisco — The Digital Shift [SEP] Kensal Rise library offered lifeline after council's night-time book clearance  via [SEP] Starbucks in hot water after asking Irish tweeters if they are proud to be British  via  Fout uit het boekje! [SEP] 10 Books Every American NEEDS To Read  via [SEP] The Best, Funniest and Strangest Commercials for the 2012 European Soccer Championships  via  Die prijs is binnen!",50-XX
"Teacher's aide sacked over claim that Huckleberry Finn is 'racist'  via [SEP] Want to help books survive? Promote authors yourself  via [SEP] Save the Sci-Fi campaign bids to convert rare novels to ebooks  via [SEP] As I am a woman, I am the means by which sin enters the world. #wolfhall #enerschijnenooknumensentezijndieditdenken [SEP] Use the Force Luke, use the Force ;)",50-XX
Reichards Brothers ... [SEP] Primeur Tweetphony: Metropole Orkest geeft Twitterconcert  via [SEP] Gaat wel verRT : Parents post embarrassing pictures of THEMSELVES on daughter's Facebook as punishment [SEP] Is  het Héracles of Herácles? [SEP] thanx!,50-XX
"Een musical over singing socks, vanavond? [SEP] Weer thuis na cursusavond #BiebBreda #Brabantpark [SEP] bibliotheek [SEP] #The Wild Things...#DWDD bandnaam geïnspireerd op  ""Where The Wild Things are?"" #durftevragen [SEP] Yes we can?",50-XX
"leuk, Hooverphonic! #dwdd [SEP] Jack Vance tributes pour in after his death  via [SEP] Online succes hangt af van offline gedrsg #smc076 [SEP] VW Passat : The Power of the Force  via [SEP] Wauw, 260 MB! Met PC-Prive project?",50-XX
"foto on Twitpic  via  Vera in #bibliotheekbrabantpark [SEP] #gedichtendag I like a girl who reads #dwdd [SEP] #dwdd April is the cruellest month, breeding lilacs out of the dead land...#gedichtendag [SEP] Don't panic! Here are 5 things you can do when it rains on your vacation  Vandaag singing in the rain! [SEP] tam? Wild? Met typemachine?",50-XX
WOW! You can see WHO VISITS your TWITTER profile. That's cool! :) - [SEP] I just viewed my TOP20 Profile STALKERS. I can't believe my EX is still checking me every day - [SEP] #boekenweek #bibliotheekbreda Met internationale hapjes [SEP] Of was er toch contact? En gaat cambridge protesteren? #boatrace [SEP] #pecaja And now for something completely different #armenrijk #vpro,50-XX
"thankz! [SEP] en game of thrones, efteling, lambada .. [SEP] Latest fashion trend from #Ankara, #Turkey  Wat denk je? [SEP] Oh England, why? You did invent the game, where are your youngsters? #EnglandvsUruguay [SEP] #EnglandvsUruguay Great! #rooney",50-XX
OMG 196 people viewed my Twitter profile TODAY! I can see that my ex is stalking on me! Check your stats [SEP] I feel sorry for the elephant #youngones #braned [SEP] Star Wars of Ned-turkije? [SEP] Download 'Able' - a free track from the album 'catholic' by Gavin Friday [SEP] #Henning onthoofd ...,50-XX
"Succes dwing je af, dus? [SEP] “: Sportpleinbreda.nl: Breda lanceert website over sport  #breda” [SEP] #KNVI2014 Local Connect, Alex Talsma [SEP] Gekke film met Nick Cage, ghostriders in the sky! [SEP] #smc076 Social Business, a ""new"" type of business is niet zo nieuw, hoor! Zegt Ernst Jan Bos",50-XX
"Social Business, informatie moet je intern ook goed delen! [SEP] Klopt helemaal, oh Brother where are 't thou? [SEP] Nu  over monitoring #smc076 [SEP] Empowering women in Breda [SEP] who designed the Indian currency and coins?",50-XX
"“: This has to be the cartoon of the decade, if not century. Or of all time. Ever. [SEP] Once upon a time we had a dream... Over de bibliotheek in Birmingham #biebcongres [SEP] Meer over bibliotheek Birmingham #biebcongres [SEP] ah, there comes the cavalry... [SEP] RT : Jane McGonigal and NYPL present Find the Future: The Game",50-XX
"Pardon? Brabants? [SEP] De echte guilty pleasure? [SEP] With or without onions? [SEP] #italiaaninbreda struint in onze muziekbibliotheek.  Peter Gabriels? No Thanks ! portishead? yes please! [SEP] #Italiaaninbreda Keane is ok, Manu chau No Thanks !matcbox20, No! Moke Yes OK! PFM, I don't know it, no Thanks ! Never heard Radiohead..",50-XX
"Mike Kestemont in ""Hildegard of Bingen: Authorship and Stylometry""  #digitalhumanities #authorshipattribution [SEP] An Aspiring Scientist’s Frustration with Modern-Day Academia: A Resignation  via [SEP] I'll do my best :-) [SEP] If you have an idea, sharing it with me does not reduce its utility to you but usually increases it. (1/2) [SEP] In fact, in order to realize their maximum productivity, ideas, images, and affects must be common and shared. (Hardt, 2010, p. 349). (2/2)",35-49
"Bealls lijst van criminele open access publishers, om te bookmarken:  via [SEP] TwiNL: A deeper understanding of society.  via [SEP] Used a metaphor over the phone lately? The IARPA metaphor program, running since 2011   #metaphor #iarpa [SEP] The Big Data Brain Drain: Why Science is in Trouble  via [SEP] Japanese teens spend more time online than watching tv; they also read more textual content than older generations #socinfo13",35-49
"Yet, youths show sharp decrease in interest in politics, intolerance towards opposing views. Keynote by prof Yoshiaki Hashimoto #socinfo13 [SEP] browser plugin suggests news articles from different perspectives. Paul Resnick keynote #socinfo13 [SEP] Congratulations to  & Björn Burscher for their SocInfo2013 best paper award! #socinfo13 [SEP] I'd start with Chinese movies involving food talk - then use English subtitles as pivot food words [SEP] Go on an help to create searchable text from scanned historical documents!  #WLT",35-49
"Net7's  presents  at  meeting - great OS tool for enriching dighum data with semantically structured annotations [SEP] : technology is like salt - you don't eat a full plate of salt [SEP] talking DH  meeting - go beyond standard NLP pipeline, towards knowledge discovery. MITCH revived! [SEP] - great application for visualizing actor social networks in novels by CrossLibrary #dhfbk2013 [SEP] New minor E-Humanities at Radboud University -",35-49
Looking at Culture through a Big Data Lens [SEP] always nice to see old demos still working: Implicit Linguistics - Constructicon Demo [SEP] ? Trans Canada Highway – Boards of Canada  #NowPlaying [SEP] social media fuels violent teen mobs in Florida & New York   via [SEP] New clues for unlocking the Voynich manuscript?,35-49
"Filosofen-G8 agenda 3: Information overload?  via [SEP] America Has a New Language [SEP] Gnip and Twitter Bringing Social Data to Academic Researchers  via [SEP] Eight (No, Nine!) Problems With Big Data [SEP] impressive presentation by James Jardine at #eacl2014 - topical pagerank of scientific papers, built into Qiqqa -",35-49
"#volkskrant: Oeps. 'Duck you Smedley', tweette Paypal-topman Agrawal. Nu is hij ontslagen. [SEP] A Billion Words: Because today's language modeling standard should be higher [SEP] Academics Anonymous: why I'm leaving academia [SEP] Unpaid social media prosumers: modern slaves? Digital Labour and Karl Marx [SEP] Free online course on data journalism:  #MOOC",35-49
KNAW Computational Humanities + IBM White Paper: Meaning and Perspectives in the Digital Humanities [SEP] Organized links to publicly available code and data - cheers to  and ACL community! Now let's expand this [SEP] #nanopubs: also interesting for digital humanities? Open Humanities Award for early modern peace treaties [SEP] Artists condenses cultural history into five-minute video [SEP] A global guide to the first world war - interactive documentary -,35-49
"Dan Jurafsky: The Language of Food: A Linguist Reads the Menu  via [SEP] Faces of Science: Florian Kunneman     #facesofscience [SEP] First million Coursera words translated into Russian by ABBYY crowdsourcing project [SEP] For Big-Data Scientists, ‘Janitor Work’ Is Key Hurdle to Insights [SEP] Proceedings of the CoNLL workshop series from 1997 now in the main listing of the ACL Anthology  #conll",35-49
"Our webservices running on CLAM, revamped, by  - [SEP] FIDO, Freedom of Information Document Overview:  powered by   - in Dutch [SEP] ""There is no such thing as information overload"": About 83,100 results on Google. [SEP] hosting research data together with bittorrent technology - [SEP] Workshop SUBTIEL 'SUBTItles for Every Linguist', 17 Dec",35-49
"Workshop MERIT 'Machine-based Extraction of Relations In Texts' 15 Dec [SEP] a norm = anticipation of sanctions. Definition by Heinrich Popitz. Christian Gudehus, ""understanding human actions"" at #MERIT workshop [SEP] Path-finding projects at Netherlands eScience Center: applications for funding now open   #nlesc [SEP] Published: CLIN journal article on Basilex, 11.5M words, texts for children   #languagemachines [SEP] Published: T-Scan: a new tool for analyzing Dutch text, in CLIN Journal  powered by CLAM, Frog, WOPR #languagemachines",35-49
"I'm at One Liberty Plaza (New York, NY) w/ 6 others [pic]: [SEP] I'm at Red Cube by Isamu Noguchi w/  [pic]: [SEP] I'm at Louise Nevelson Plaza (Manhattan, NY) [pic]: [SEP] I'm at National September 11 Memorial & Museum w/  [pic]: [SEP] I'm at 214 Lafayette Space w/  [pic]:",25-34
"I'm at Brooklyn Bridge (New York, NY) w/ 7 others [pic]: [SEP] I'm at The LEGO Store -  (New York, NY) w/ 2 others [pic]: [SEP] I'm at Casa Enrique (Long Island City, NY) [pic]: [SEP] I'm at  (New York, NY) w/ 33 others [SEP] I'm at Central Park - Great Lawn -  (New York, NY) w/ 15 others [pic]:",25-34
"I'm at Strawberry Fields -  w/  [pic]: [SEP] I'm at Beekman Beer Garden (New York, NY) w/ 73 others [pic]: [SEP] I'm at Stone Street Tavern -  (New York, NY) w/ 11 others [pic]: [SEP] I'm at  (New York, NY) w/ 21 others [pic]: [SEP] I'm at Sweetleaf (Long Island City, NY) w/ 3 others [pic]:",25-34
