text,age_label
"For Quiet Moments Between Protests, a Growing Library:",50-XX
"Doors, Kraftwerk, Nirvana, Franz Ferdinand, Duran Duran, Tubeway Army, U2, Beatles, Herman Brood, Greenday, Sex Pistols ....",50-XX
RT : My story: Augmented reality in prentenboeken.  #nomc,50-XX
"RT : Excuse me, where is the Drinkify for books?!   #goeievraag",50-XX
"#wvmw #bibliotheekbreda ""Internet of Things"" Apparaten hebben contact met elkaar.",50-XX
Just used  to put my Twitter followers on my Twitter background. Check it out!,50-XX
Digital Nativity – Telegraph Blogs,50-XX
Just joined a twibe. Visit  to join,50-XX
#tegenlicht straks cursus crisis overleven,50-XX
End of story: Two libraries disappearing every week under Tory-led Coalition cuts  via,50-XX
Is that a question?,50-XX
"Ah, there is the discussion! :)",50-XX
The day after #LibCampNL12  via,50-XX
What s the problem?,50-XX
"Pay us for library ebook loans, say authors  via  Ondertussen in Engeland...",50-XX
"Pay us for library ebook loans, say authors  via",50-XX
Why I Love This   Tip!,50-XX
Een aardig dilemma: What's worse library behavior: watching porn or stabbing someone?  via,50-XX
give you hope in return???,50-XX
"this is my heart a wooden heart, the ladies before you have already hold it #top2000 Nou ja, ..",50-XX
RT : Librarian and Designer Pop Up a May Day Library on the Street  Warempel een verrassingsbibliotheek!,50-XX
"RT : Open Access Movement Finds New Ally in University of California, San Francisco — The Digital Shift",50-XX
Kensal Rise library offered lifeline after council's night-time book clearance  via,50-XX
Starbucks in hot water after asking Irish tweeters if they are proud to be British  via  Fout uit het boekje!,50-XX
10 Books Every American NEEDS To Read  via,50-XX
"The Best, Funniest and Strangest Commercials for the 2012 European Soccer Championships  via  Die prijs is binnen!",50-XX
Teacher's aide sacked over claim that Huckleberry Finn is 'racist'  via,50-XX
Want to help books survive? Promote authors yourself  via,50-XX
Save the Sci-Fi campaign bids to convert rare novels to ebooks  via,50-XX
"As I am a woman, I am the means by which sin enters the world. #wolfhall #enerschijnenooknumensentezijndieditdenken",50-XX
"Use the Force Luke, use the Force ;)",50-XX
Reichards Brothers ...,50-XX
Primeur Tweetphony: Metropole Orkest geeft Twitterconcert  via,50-XX
Gaat wel verRT : Parents post embarrassing pictures of THEMSELVES on daughter's Facebook as punishment,50-XX
Is  het Héracles of Herácles?,50-XX
thanx!,50-XX
"Een musical over singing socks, vanavond?",50-XX
Weer thuis na cursusavond #BiebBreda #Brabantpark,50-XX
bibliotheek,50-XX
"#The Wild Things...#DWDD bandnaam geïnspireerd op  ""Where The Wild Things are?"" #durftevragen",50-XX
Yes we can?,50-XX
"leuk, Hooverphonic! #dwdd",50-XX
Jack Vance tributes pour in after his death  via,50-XX
Online succes hangt af van offline gedrsg #smc076,50-XX
VW Passat : The Power of the Force  via,50-XX
"Wauw, 260 MB! Met PC-Prive project?",50-XX
foto on Twitpic  via  Vera in #bibliotheekbrabantpark,50-XX
#gedichtendag I like a girl who reads #dwdd,50-XX
"#dwdd April is the cruellest month, breeding lilacs out of the dead land...#gedichtendag",50-XX
Don't panic! Here are 5 things you can do when it rains on your vacation  Vandaag singing in the rain!,50-XX
tam? Wild? Met typemachine?,50-XX
WOW! You can see WHO VISITS your TWITTER profile. That's cool! :) -,50-XX
I just viewed my TOP20 Profile STALKERS. I can't believe my EX is still checking me every day -,50-XX
#boekenweek #bibliotheekbreda Met internationale hapjes,50-XX
Of was er toch contact? En gaat cambridge protesteren? #boatrace,50-XX
#pecaja And now for something completely different #armenrijk #vpro,50-XX
thankz!,50-XX
"en game of thrones, efteling, lambada ..",50-XX
"Latest fashion trend from #Ankara, #Turkey  Wat denk je?",50-XX
"Oh England, why? You did invent the game, where are your youngsters? #EnglandvsUruguay",50-XX
#EnglandvsUruguay Great! #rooney,50-XX
OMG 196 people viewed my Twitter profile TODAY! I can see that my ex is stalking on me! Check your stats,50-XX
I feel sorry for the elephant #youngones #braned,50-XX
Star Wars of Ned-turkije?,50-XX
Download 'Able' - a free track from the album 'catholic' by Gavin Friday,50-XX
#Henning onthoofd ...,50-XX
"Succes dwing je af, dus?",50-XX
“: Sportpleinbreda.nl: Breda lanceert website over sport  #breda”,50-XX
"#KNVI2014 Local Connect, Alex Talsma",50-XX
"Gekke film met Nick Cage, ghostriders in the sky!",50-XX
"#smc076 Social Business, a ""new"" type of business is niet zo nieuw, hoor! Zegt Ernst Jan Bos",50-XX
"Social Business, informatie moet je intern ook goed delen!",50-XX
"Klopt helemaal, oh Brother where are 't thou?",50-XX
Nu  over monitoring #smc076,50-XX
Empowering women in Breda,50-XX
who designed the Indian currency and coins?,50-XX
"“: This has to be the cartoon of the decade, if not century. Or of all time. Ever.",50-XX
Once upon a time we had a dream... Over de bibliotheek in Birmingham #biebcongres,50-XX
Meer over bibliotheek Birmingham #biebcongres,50-XX
"ah, there comes the cavalry...",50-XX
RT : Jane McGonigal and NYPL present Find the Future: The Game,50-XX
Pardon? Brabants?,50-XX
De echte guilty pleasure?,50-XX
With or without onions?,50-XX
#italiaaninbreda struint in onze muziekbibliotheek.  Peter Gabriels? No Thanks ! portishead? yes please!,50-XX
"#Italiaaninbreda Keane is ok, Manu chau No Thanks !matcbox20, No! Moke Yes OK! PFM, I don't know it, no Thanks ! Never heard Radiohead..",50-XX
"Mike Kestemont in ""Hildegard of Bingen: Authorship and Stylometry""  #digitalhumanities #authorshipattribution",35-49
An Aspiring Scientist’s Frustration with Modern-Day Academia: A Resignation  via,35-49
I'll do my best :-),35-49
"If you have an idea, sharing it with me does not reduce its utility to you but usually increases it. (1/2)",35-49
"In fact, in order to realize their maximum productivity, ideas, images, and affects must be common and shared. (Hardt, 2010, p. 349). (2/2)",35-49
"Bealls lijst van criminele open access publishers, om te bookmarken:  via",35-49
TwiNL: A deeper understanding of society.  via,35-49
"Used a metaphor over the phone lately? The IARPA metaphor program, running since 2011   #metaphor #iarpa",35-49
The Big Data Brain Drain: Why Science is in Trouble  via,35-49
Japanese teens spend more time online than watching tv; they also read more textual content than older generations #socinfo13,35-49
"Yet, youths show sharp decrease in interest in politics, intolerance towards opposing views. Keynote by prof Yoshiaki Hashimoto #socinfo13",35-49
browser plugin suggests news articles from different perspectives. Paul Resnick keynote #socinfo13,35-49
Congratulations to  & Björn Burscher for their SocInfo2013 best paper award! #socinfo13,35-49
I'd start with Chinese movies involving food talk - then use English subtitles as pivot food words,35-49
Go on an help to create searchable text from scanned historical documents!  #WLT,35-49
Net7's  presents  at  meeting - great OS tool for enriching dighum data with semantically structured annotations,35-49
: technology is like salt - you don't eat a full plate of salt,35-49
"talking DH  meeting - go beyond standard NLP pipeline, towards knowledge discovery. MITCH revived!",35-49
- great application for visualizing actor social networks in novels by CrossLibrary #dhfbk2013,35-49
New minor E-Humanities at Radboud University -,35-49
Looking at Culture through a Big Data Lens,35-49
always nice to see old demos still working: Implicit Linguistics - Constructicon Demo,35-49
? Trans Canada Highway – Boards of Canada  #NowPlaying,35-49
social media fuels violent teen mobs in Florida & New York   via,35-49
New clues for unlocking the Voynich manuscript?,35-49
Filosofen-G8 agenda 3: Information overload?  via,35-49
America Has a New Language,35-49
Gnip and Twitter Bringing Social Data to Academic Researchers  via,35-49
"Eight (No, Nine!) Problems With Big Data",35-49
"impressive presentation by James Jardine at #eacl2014 - topical pagerank of scientific papers, built into Qiqqa -",35-49
"#volkskrant: Oeps. 'Duck you Smedley', tweette Paypal-topman Agrawal. Nu is hij ontslagen.",35-49
A Billion Words: Because today's language modeling standard should be higher,35-49
Academics Anonymous: why I'm leaving academia,35-49
Unpaid social media prosumers: modern slaves? Digital Labour and Karl Marx,35-49
Free online course on data journalism:  #MOOC,35-49
KNAW Computational Humanities + IBM White Paper: Meaning and Perspectives in the Digital Humanities,35-49
Organized links to publicly available code and data - cheers to  and ACL community! Now let's expand this,35-49
#nanopubs: also interesting for digital humanities? Open Humanities Award for early modern peace treaties,35-49
Artists condenses cultural history into five-minute video,35-49
A global guide to the first world war - interactive documentary -,35-49
Dan Jurafsky: The Language of Food: A Linguist Reads the Menu  via,35-49
Faces of Science: Florian Kunneman     #facesofscience,35-49
First million Coursera words translated into Russian by ABBYY crowdsourcing project,35-49
"For Big-Data Scientists, ‘Janitor Work’ Is Key Hurdle to Insights",35-49
Proceedings of the CoNLL workshop series from 1997 now in the main listing of the ACL Anthology  #conll,35-49
"Our webservices running on CLAM, revamped, by  -",35-49
"FIDO, Freedom of Information Document Overview:  powered by   - in Dutch",35-49
"""There is no such thing as information overload"": About 83,100 results on Google.",35-49
hosting research data together with bittorrent technology -,35-49
"Workshop SUBTIEL 'SUBTItles for Every Linguist', 17 Dec",35-49
Workshop MERIT 'Machine-based Extraction of Relations In Texts' 15 Dec,35-49
"a norm = anticipation of sanctions. Definition by Heinrich Popitz. Christian Gudehus, ""understanding human actions"" at #MERIT workshop",35-49
Path-finding projects at Netherlands eScience Center: applications for funding now open   #nlesc,35-49
"Published: CLIN journal article on Basilex, 11.5M words, texts for children   #languagemachines",35-49
"Published: T-Scan: a new tool for analyzing Dutch text, in CLIN Journal  powered by CLAM, Frog, WOPR #languagemachines",35-49
"I'm at One Liberty Plaza (New York, NY) w/ 6 others [pic]:",25-34
I'm at Red Cube by Isamu Noguchi w/  [pic]:,25-34
"I'm at Louise Nevelson Plaza (Manhattan, NY) [pic]:",25-34
I'm at National September 11 Memorial & Museum w/  [pic]:,25-34
I'm at 214 Lafayette Space w/  [pic]:,25-34
"I'm at Brooklyn Bridge (New York, NY) w/ 7 others [pic]:",25-34
"I'm at The LEGO Store -  (New York, NY) w/ 2 others [pic]:",25-34
"I'm at Casa Enrique (Long Island City, NY) [pic]:",25-34
"I'm at  (New York, NY) w/ 33 others",25-34
"I'm at Central Park - Great Lawn -  (New York, NY) w/ 15 others [pic]:",25-34
